name,link
Nonmelanoma skin cancer,https://www.mayoclinic.org/diseases-conditions/nonmelanoma-skin-cancer/symptoms-causes/syc-20355397
"Nontropical sprue, also known as
Celiac disease",https://www.mayoclinic.org/diseases-conditions/celiac-disease/symptoms-causes/syc-20352220
"Nonulcer dyspepsia, also known as
Functional dyspepsia",https://www.mayoclinic.org/diseases-conditions/functional-dyspepsia/symptoms-causes/syc-20375709
Noonan syndrome,https://www.mayoclinic.org/diseases-conditions/noonan-syndrome/symptoms-causes/syc-20354422
Norovirus infection,https://www.mayoclinic.org/diseases-conditions/norovirus/symptoms-causes/syc-20355296
"Nose fracture, also known as
Broken nose",https://www.mayoclinic.org/diseases-conditions/broken-nose/symptoms-causes/syc-20370439
"Nymphomania, also known as
Compulsive sexual behavior",https://www.mayoclinic.org/diseases-conditions/compulsive-sexual-behavior/symptoms-causes/syc-20360434
"OAB, also known as
Overactive bladder",https://www.mayoclinic.org/diseases-conditions/overactive-bladder/symptoms-causes/syc-20355715
Obesity,https://www.mayoclinic.org/diseases-conditions/obesity/symptoms-causes/syc-20375742
"Obesity, childhood, also known as
Childhood obesity",https://www.mayoclinic.org/diseases-conditions/childhood-obesity/symptoms-causes/syc-20354827
Obsessive-compulsive disorder (OCD),https://www.mayoclinic.org/diseases-conditions/obsessive-compulsive-disorder/symptoms-causes/syc-20354432
"Obstetric cholestasis, also known as
Cholestasis of pregnancy",https://www.mayoclinic.org/diseases-conditions/cholestasis-of-pregnancy/symptoms-causes/syc-20363257
Obstructive sleep apnea,https://www.mayoclinic.org/diseases-conditions/obstructive-sleep-apnea/symptoms-causes/syc-20352090
"Obstructive sleep apnea in children, also known as
Pediatric obstructive sleep apnea",https://www.mayoclinic.org/diseases-conditions/pediatric-sleep-apnea/symptoms-causes/syc-20376196
Occupational asthma,https://www.mayoclinic.org/diseases-conditions/occupational-asthma/symptoms-causes/syc-20375772
"OCD, also known as
Obsessive-compulsive disorder (OCD)",https://www.mayoclinic.org/diseases-conditions/obsessive-compulsive-disorder/symptoms-causes/syc-20354432
"Ocular albinism, also known as
Albinism",https://www.mayoclinic.org/diseases-conditions/albinism/symptoms-causes/syc-20369184
Ocular rosacea,https://www.mayoclinic.org/diseases-conditions/ocular-rosacea/symptoms-causes/syc-20375798
"Oculocutaneous albinism, also known as
Albinism",https://www.mayoclinic.org/diseases-conditions/albinism/symptoms-causes/syc-20369184
"Oculosympathetic palsy, also known as
Horner syndrome",https://www.mayoclinic.org/diseases-conditions/horner-syndrome/symptoms-causes/syc-20373547
"ODD, also known as
Oppositional defiant disorder (ODD)",https://www.mayoclinic.org/diseases-conditions/oppositional-defiant-disorder/symptoms-causes/syc-20375831
"Odontogenic tumors and cysts, also known as
Jaw tumors and cysts",https://www.mayoclinic.org/diseases-conditions/jaw-tumors-cysts/symptoms-causes/syc-20350973
"OHSS, also known as
Ovarian hyperstimulation syndrome",https://www.mayoclinic.org/diseases-conditions/ovarian-hyperstimulation-syndrome-ohss/symptoms-causes/syc-20354697
"Olfactory neuroblastoma, also known as
Esthesioneuroblastoma",https://www.mayoclinic.org/diseases-conditions/esthesioneuroblastoma/symptoms-causes/syc-20351075
Oligodendroglioma,https://www.mayoclinic.org/diseases-conditions/oligodendroglioma/cdc-20350152
"Onychomycosis, also known as
Nail fungus",https://www.mayoclinic.org/diseases-conditions/nail-fungus/symptoms-causes/syc-20353294
Oppositional defiant disorder (ODD),https://www.mayoclinic.org/diseases-conditions/oppositional-defiant-disorder/symptoms-causes/syc-20375831
Optic neuritis,https://www.mayoclinic.org/diseases-conditions/optic-neuritis/symptoms-causes/syc-20354953
"Oral cancer, also known as
Mouth cancer",https://www.mayoclinic.org/diseases-conditions/mouth-cancer/symptoms-causes/syc-20350997
"Oral candidiasis, also known as
Oral thrush",https://www.mayoclinic.org/diseases-conditions/oral-thrush/symptoms-causes/syc-20353533
Oral lichen planus,https://www.mayoclinic.org/diseases-conditions/oral-lichen-planus/symptoms-causes/syc-20350869
Oral thrush,https://www.mayoclinic.org/diseases-conditions/oral-thrush/symptoms-causes/syc-20353533
Orchitis,https://www.mayoclinic.org/diseases-conditions/orchitis/symptoms-causes/syc-20375860
Orthostatic hypotension (postural hypotension),https://www.mayoclinic.org/diseases-conditions/orthostatic-hypotension/symptoms-causes/syc-20352548
Osteoarthritis,https://www.mayoclinic.org/diseases-conditions/osteoarthritis/symptoms-causes/syc-20351925
"Osteoarthritis, cervical, also known as
Cervical spondylosis",https://www.mayoclinic.org/diseases-conditions/cervical-spondylosis/symptoms-causes/syc-20370787
Osteochondritis dissecans,https://www.mayoclinic.org/diseases-conditions/osteochondritis-dissecans/symptoms-causes/syc-20375887
"Osteogenic sarcoma, also known as
Osteosarcoma",https://www.mayoclinic.org/diseases-conditions/osteosarcoma/symptoms-causes/syc-20351052
Osteomyelitis,https://www.mayoclinic.org/diseases-conditions/osteomyelitis/symptoms-causes/syc-20375913
"Osteonecrosis, also known as
Avascular necrosis (osteonecrosis)",https://www.mayoclinic.org/diseases-conditions/avascular-necrosis/symptoms-causes/syc-20369859
"Osteophytes, also known as
Bone spurs",https://www.mayoclinic.org/diseases-conditions/bone-spurs/symptoms-causes/syc-20370212
Osteoporosis,https://www.mayoclinic.org/diseases-conditions/osteoporosis/symptoms-causes/syc-20351968
Osteosarcoma,https://www.mayoclinic.org/diseases-conditions/osteosarcoma/symptoms-causes/syc-20351052
"Otitis externa, also known as
Swimmer's ear",https://www.mayoclinic.org/diseases-conditions/swimmers-ear/symptoms-causes/syc-20351682
"Otitis media, also known as
Ear infection (middle ear)",https://www.mayoclinic.org/diseases-conditions/ear-infections/symptoms-causes/syc-20351616
"Outer ear infection, also known as
Swimmer's ear",https://www.mayoclinic.org/diseases-conditions/swimmers-ear/symptoms-causes/syc-20351682
Ovarian cancer,https://www.mayoclinic.org/diseases-conditions/ovarian-cancer/symptoms-causes/syc-20375941
Ovarian cysts,https://www.mayoclinic.org/diseases-conditions/ovarian-cysts/symptoms-causes/syc-20353405
Ovarian hyperstimulation syndrome,https://www.mayoclinic.org/diseases-conditions/ovarian-hyperstimulation-syndrome-ohss/symptoms-causes/syc-20354697
Overactive bladder,https://www.mayoclinic.org/diseases-conditions/overactive-bladder/symptoms-causes/syc-20355715
"Overactive thyroid, also known as
Hyperthyroidism (overactive thyroid)",https://www.mayoclinic.org/diseases-conditions/hyperthyroidism/symptoms-causes/syc-20373659
"Oxyphil cell carcinoma, also known as
Hurthle cell cancer",https://www.mayoclinic.org/diseases-conditions/hurthle-cell-cancer/symptoms-causes/syc-20373572
"PAD, also known as
Peripheral artery disease (PAD)",https://www.mayoclinic.org/diseases-conditions/peripheral-artery-disease/symptoms-causes/syc-20350557
"PAES, also known as
Popliteal artery entrapment syndrome",https://www.mayoclinic.org/diseases-conditions/popliteal-artery-entrapment/symptoms-causes/syc-20465211
Paget's disease of bone,https://www.mayoclinic.org/diseases-conditions/pagets-disease-of-bone/symptoms-causes/syc-20350811
Paget's disease of the breast,https://www.mayoclinic.org/diseases-conditions/pagets-disease-of-the-breast/symptoms-causes/syc-20351079
"Pain, back, also known as
Back pain",https://www.mayoclinic.org/diseases-conditions/back-pain/symptoms-causes/syc-20369906
"Pain, chest, also known as
Chest pain",https://www.mayoclinic.org/diseases-conditions/chest-pain/symptoms-causes/syc-20370838
"Pain, wrist, also known as
Wrist pain",https://www.mayoclinic.org/diseases-conditions/wrist-pain/symptoms-causes/syc-20366213
"Painful bladder syndrome, also known as
Interstitial cystitis",https://www.mayoclinic.org/diseases-conditions/interstitial-cystitis/symptoms-causes/syc-20354357
Painful intercourse (dyspareunia),https://www.mayoclinic.org/diseases-conditions/painful-intercourse/symptoms-causes/syc-20375967
"Painful periods, also known as
Menstrual cramps",https://www.mayoclinic.org/diseases-conditions/menstrual-cramps/symptoms-causes/syc-20374938
"Palsy, Bell's, also known as
Bell's palsy",https://www.mayoclinic.org/diseases-conditions/bells-palsy/symptoms-causes/syc-20370028
"Palsy, cerebral, also known as
Cerebral palsy",https://www.mayoclinic.org/diseases-conditions/cerebral-palsy/symptoms-causes/syc-20353999
"Palsy, facial, also known as
Bell's palsy",https://www.mayoclinic.org/diseases-conditions/bells-palsy/symptoms-causes/syc-20370028
"Pancreas inflammation, also known as
Pancreatitis",https://www.mayoclinic.org/diseases-conditions/pancreatitis/symptoms-causes/syc-20360227
Pancreatic cancer,https://www.mayoclinic.org/diseases-conditions/pancreatic-cancer/symptoms-causes/syc-20355421
Pancreatic cysts,https://www.mayoclinic.org/diseases-conditions/pancreatic-cysts/symptoms-causes/syc-20375993
Pancreatic neuroendocrine tumors,https://www.mayoclinic.org/diseases-conditions/pancreatic-neuroendocrine-tumors/symptoms-causes/syc-20352489
Pancreatitis,https://www.mayoclinic.org/diseases-conditions/pancreatitis/symptoms-causes/syc-20360227
Panic attacks and panic disorder,https://www.mayoclinic.org/diseases-conditions/panic-attacks/symptoms-causes/syc-20376021
"PAPVR, also known as
Partial anomalous pulmonary venous return",https://www.mayoclinic.org/diseases-conditions/partial-anomalous-pulmonary-venous-return/cdc-20385691
Paraganglioma,https://www.mayoclinic.org/diseases-conditions/paraganglioma/cdc-20352970
"Paraneoplastic neurological disorder, also known as
Paraneoplastic syndromes of the nervous system",https://www.mayoclinic.org/diseases-conditions/paraneoplastic-syndromes/symptoms-causes/syc-20355687
"Paraneoplastic neurological syndrome, also known as
Paraneoplastic syndromes of the nervous system",https://www.mayoclinic.org/diseases-conditions/paraneoplastic-syndromes/symptoms-causes/syc-20355687
Paraneoplastic syndromes of the nervous system,https://www.mayoclinic.org/diseases-conditions/paraneoplastic-syndromes/symptoms-causes/syc-20355687
Parkinson's disease,https://www.mayoclinic.org/diseases-conditions/parkinsons-disease/symptoms-causes/syc-20376055
Parotid tumors,https://www.mayoclinic.org/diseases-conditions/parotid-tumor/cdc-20388269
"Partial anomalous pulmonary venous connection, also known as
Partial anomalous pulmonary venous return",https://www.mayoclinic.org/diseases-conditions/partial-anomalous-pulmonary-venous-return/cdc-20385691
Partial anomalous pulmonary venous return,https://www.mayoclinic.org/diseases-conditions/partial-anomalous-pulmonary-venous-return/cdc-20385691
Parvovirus infection,https://www.mayoclinic.org/diseases-conditions/parvovirus-infection/symptoms-causes/syc-20376085
Patellar tendinitis,https://www.mayoclinic.org/diseases-conditions/patellar-tendinitis/symptoms-causes/syc-20376113
Patellofemoral pain syndrome,https://www.mayoclinic.org/diseases-conditions/patellofemoral-pain-syndrome/symptoms-causes/syc-20350792
Patent ductus arteriosus (PDA),https://www.mayoclinic.org/diseases-conditions/patent-ductus-arteriosus/symptoms-causes/syc-20376145
Patent foramen ovale,https://www.mayoclinic.org/diseases-conditions/patent-foramen-ovale/symptoms-causes/syc-20353487
"Pathological gambling, also known as
Compulsive gambling",https://www.mayoclinic.org/diseases-conditions/compulsive-gambling/symptoms-causes/syc-20355178
"Pathological laughter and crying, also known as
Pseudobulbar affect",https://www.mayoclinic.org/diseases-conditions/pseudobulbar-affect/symptoms-causes/syc-20353737
"Pathological stealing, also known as
Kleptomania",https://www.mayoclinic.org/diseases-conditions/kleptomania/symptoms-causes/syc-20364732
"PBA, also known as
Pseudobulbar affect",https://www.mayoclinic.org/diseases-conditions/pseudobulbar-affect/symptoms-causes/syc-20353737
"PCOS, also known as
Polycystic ovary syndrome (PCOS)",https://www.mayoclinic.org/diseases-conditions/pcos/symptoms-causes/syc-20353439
"PDA, also known as
Patent ductus arteriosus (PDA)",https://www.mayoclinic.org/diseases-conditions/patent-ductus-arteriosus/symptoms-causes/syc-20376145
Peanut allergy,https://www.mayoclinic.org/diseases-conditions/peanut-allergy/symptoms-causes/syc-20376175
Pectus excavatum,https://www.mayoclinic.org/diseases-conditions/pectus-excavatum/symptoms-causes/syc-20355483
Pediatric brain tumors,https://www.mayoclinic.org/diseases-conditions/pediatric-brain-tumor/symptoms-causes/syc-20361694
Pediatric obstructive sleep apnea,https://www.mayoclinic.org/diseases-conditions/pediatric-sleep-apnea/symptoms-causes/syc-20376196
Pediatric white blood cell disorders,https://www.mayoclinic.org/diseases-conditions/pediatric-white-blood-cell-disorders/symptoms-causes/syc-20352674
"Pediculosis capitis, also known as
Head lice",https://www.mayoclinic.org/diseases-conditions/head-lice/symptoms-causes/syc-20356180
Pelvic inflammatory disease (PID),https://www.mayoclinic.org/diseases-conditions/pelvic-inflammatory-disease/symptoms-causes/syc-20352594
Pelvic organ prolapse,https://www.mayoclinic.org/diseases-conditions/pelvic-organ-prolapse/symptoms-causes/syc-20360557
"Pelvic pain, chronic, also known as
Chronic pelvic pain in women",https://www.mayoclinic.org/diseases-conditions/chronic-pelvic-pain/symptoms-causes/syc-20354368
"Pelvic support problems, uterine prolapse, also known as
Uterine prolapse",https://www.mayoclinic.org/diseases-conditions/uterine-prolapse/symptoms-causes/syc-20353458
Pemphigus,https://www.mayoclinic.org/diseases-conditions/pemphigus/symptoms-causes/syc-20350404
Penicillin allergy,https://www.mayoclinic.org/diseases-conditions/penicillin-allergy/symptoms-causes/syc-20376222
Peptic ulcer,https://www.mayoclinic.org/diseases-conditions/peptic-ulcer/symptoms-causes/syc-20354223
"Perforated eardrum, also known as
Ruptured eardrum (perforated eardrum)",https://www.mayoclinic.org/diseases-conditions/ruptured-eardrum/symptoms-causes/syc-20351879
Pericardial effusion,https://www.mayoclinic.org/diseases-conditions/pericardial-effusion/symptoms-causes/syc-20353720
"Pericardial inflammation, also known as
Pericarditis",https://www.mayoclinic.org/diseases-conditions/pericarditis/symptoms-causes/syc-20352510
Pericarditis,https://www.mayoclinic.org/diseases-conditions/pericarditis/symptoms-causes/syc-20352510
Perimenopause,https://www.mayoclinic.org/diseases-conditions/perimenopause/symptoms-causes/syc-20354666
"Periodontal disease, gingivitis, also known as
Gingivitis",https://www.mayoclinic.org/diseases-conditions/gingivitis/symptoms-causes/syc-20354453
"Periodontal disease, periodontitis, also known as
Periodontitis",https://www.mayoclinic.org/diseases-conditions/periodontitis/symptoms-causes/syc-20354473
Periodontitis,https://www.mayoclinic.org/diseases-conditions/periodontitis/symptoms-causes/syc-20354473
Peripheral artery disease (PAD),https://www.mayoclinic.org/diseases-conditions/peripheral-artery-disease/symptoms-causes/syc-20350557
Peripheral nerve injuries,https://www.mayoclinic.org/diseases-conditions/peripheral-nerve-injuries/symptoms-causes/syc-20355631
Peripheral nerve tumors,https://www.mayoclinic.org/diseases-conditions/peripheral-nerve-tumors/symptoms-causes/syc-20355070
Peripheral neuropathy,https://www.mayoclinic.org/diseases-conditions/peripheral-neuropathy/symptoms-causes/syc-20352061
"Peripheral vascular disease, also known as
Peripheral artery disease (PAD)",https://www.mayoclinic.org/diseases-conditions/peripheral-artery-disease/symptoms-causes/syc-20350557
Peritonitis,https://www.mayoclinic.org/diseases-conditions/peritonitis/symptoms-causes/syc-20376247
"Pernicious anemia, also known as
Vitamin deficiency anemia",https://www.mayoclinic.org/diseases-conditions/vitamin-deficiency-anemia/symptoms-causes/syc-20355025
